Broker,Broker URL,Platform,Listing URL,Listing Name,Property Type,Price,Currency,Bedrooms,Bathrooms,Size,Size Unit,Description,Images,Country,State,City,Latitude,Longitude,Sale or Rent
Diana Galvan,https://www.inmuebles24.com/inmobiliarias/diana-galvan_102967826-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-2-recamaras-en-renta-en-paseo-de-los-150692941.html,Departamento 2 Recámaras en Renta en Paseo de Los Olivos 2,Condo/Apartment,11000,MXN,2,1,60.0,m2,"Departamento amueblado en renta en la zona de Los Olivos. Este inmueble ubicado en el planta baja cuenta con excelente estado de conservación. La distribución interior incluye 2 recámaras con clóset, 1 baño completo, cocina integral equipada con línea blanca, área de lavado y aire acondicionado en todos los espacios. El desarrollo cuenta con 1 estacionamiento asignado, alberca, área de juegos infantiles, caseta de guardia, seguridad privada y accesibilidad para personas con discapacidad, al enco...",https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507710.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507707.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507700.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507702.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507695.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507704.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507711.jpg; https://img10.naventcdn.com/avisos/18/01/50/69/29/41/720x532/1623507705.jpg,Mexico,Quintana Roo,Solidaridad,20.6663443,-87.0921646,Rent
ROYAL CASA,https://www.inmuebles24.com/inmobiliarias/royal-casa_51166688-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-depto-en-renta-2-rec-a-5-calles-de-la-playa-en-playa-150244202.html,Depto en Renta 2 Rec a 5 Calles de La Playa en Playa del Carmen,Condo/Apartment,19400,MXN,2,1,85.0,m2,"Depto en renta 2 rec 72 M2 en el centro playa del carmen A 5 calles de la playanota: Renta para largo plazo, minimo 1 año. caracteristicas: 72 metros cuadrados con distribución inteligente que maximiza funcionalidad2 recámaras amplias diseñadas para confort tropical y privacidad óptima1 baño completo con acabados modernos y ventilación eficienteDiseño contemporáneo que combina estética internacional con elementos caribeñosEspacios optimizados para ventilación natural y aprovechamiento de luz tro...",https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051630.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051619.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051661.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051663.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051622.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051626.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051624.jpg; https://img10.naventcdn.com/avisos/18/01/50/24/42/02/720x532/1614051667.jpg,Mexico,Quintana Roo,Solidaridad,20.6359061,-87.076217,Rent
SOULMATE REALTORS,https://www.inmuebles24.com/inmobiliarias/soulmate-realtors_51199744-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-2-hab-pet-friendly-150756001.html,Departamento en Renta 2 Hab Pet Friendly,Condo/Apartment,31000,MXN,2,2,193.0,m2,"Amplio y bello departamento en 1er piso con vista desde la terraza a la alberca, amplia estancia, fresco e iluminado, muy cómodo y funcional. Ubicado en la zona exclusiva de calle 38 y 5ta avenida bis. Amueblado y equipado, listo para habitarse. Equipado con todas las comodidades, enfriador de vinos, purificador de agua, cocina nueva, lava vajillas. Area: Zazil haEdad: 15 añosNúmero de Pisos: 1Metros Construidos: 193 m2Habitaciones: 2Baños: 2Equipamiento: Aires acondicionados, closets, cocina eq...",https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625540834.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625541063.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625541014.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625540791.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625540859.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625540963.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625541052.jpg; https://img10.naventcdn.com/avisos/18/01/50/75/60/01/720x532/1625540900.jpg,Mexico,Quintana Roo,Solidaridad,20.6362072691,-87.0663211455,Rent
Alice Dexheimer,https://www.inmuebles24.com/inmobiliarias/alice-dexheimer_102394623-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/veclapin-renta-venta-exclusivo-departamento-de-3-recamaras-146636144.html,Renta/venta - Exclusivo Departamento de 3 Recámaras - Lagunas de Mayacoba,Condo/Apartment,5600000,MXN,3,3,140.0,m2,"Renta/venta. Lagunas de Mayakoba. Ideal para quienes buscan confort y elegancia. Este inmueble cuenta con: 3 habitaciones (una lock off) 3 baños. Balcón. 2 lugares de estacionamiento. Totalmente amueblado y equipado. El departamento ofrece acceso a una variedad de servicios de primera. Los residentes disfrutan de: Lagunas donde pueden practicar kayak. Una alberca. Gimnasio. Sala de yoga. Así como un área coworking. La terraza, dotada de jacuzzis y asadores, es perfecta para el entretenimiento. A...",https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1548742475.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678770.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678773.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678771.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678766.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678772.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678774.jpg; https://img10.naventcdn.com/avisos/18/01/46/63/61/44/720x532/1536678765.jpg,Mexico,Quintana Roo,Solidaridad,,,Rent
MMREALTY,https://www.inmuebles24.com/inmobiliarias/mmrealty_102566888-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-excdelente-departamento-sin-muebles-en-mareazul-148287874.html,Excdelente Departamento Sin Muebles en Mareazul,Condo/Apartment,73000,MXN,2,3,172.0,m2,"Descripción: Renta mínima un año. Fabuloso, seguro y exclusivo departamento de 172 m2 de área habitable más balcón con estupenda vista al mar, unico departamento sin muebles en matreazul, con acabados de lujo. Hermoso proyecto en la Riviera Maya que consta de amplia estancia con sala y comedor con balcón, cocina integral equipada con barras de cuarzo, 2 cómodas y bonitas recámaras con baño vestidor y salida al balcón, cuarto de servicio con twin y baño completo/cuarto de lavado, medio baño de vi...",https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139720.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139725.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139724.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139715.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139727.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139716.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139726.jpg; https://img10.naventcdn.com/avisos/18/01/48/28/78/74/720x532/1574139722.jpg,Mexico,Quintana Roo,Solidaridad,20.659248208497488,-87.04136980769043,Rent
CENTURY 21 CARIBBEAN PARADISE,https://www.inmuebles24.com/inmobiliarias/century-21-caribbean-paradise_22650-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-3-recamaras-en-renta-selvanova-playa-del-149801358.html,Departamento 3 Recamaras en Renta Selvanova Playa del Carmen | Coto 6 | C4133,Condo/Apartment,17400,MXN,3,2,101.0,m2,"Departamento de 3 recámaras en renta en Selvanova Residencial Playa del Carmen, ubicado cerca de Plaza Las Américas, supermercados, restaurantes y la playa. Esta propiedad ofrece Elevador, espacios amplios y funcionales con sala, comedor, cocina integral equipada, terraza y área de lavado con lavadora y secadora nuevas. La recámara principal cuenta con baño privado y cama king size, mientras que las recámaras secundarias incluyen camas queen size. El residencial destaca por sus amenidades premiu...",https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165475.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165469.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165467.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165464.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165466.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165479.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165473.jpg; https://img10.naventcdn.com/avisos/18/01/49/80/13/58/720x532/1605165478.jpg,Mexico,Quintana Roo,Solidaridad,20.6527271918,-87.0937886216,Rent
housebuy.mx,https://www.inmuebles24.com/inmobiliarias/housebuy.mx_102957938-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-playa-del-carmen-quintana-150599130.html,"Departamento en Renta en Playa del Carmen, Quintana Roo",Condo/Apartment,16500,MXN,2,2,77.0,m2,"Departamento en Planta Baja amueblado en venta Playa del Carmen, La Selva. Ubicación: La Selva Community, Playa del Carmen. Referencias: A 2 minutos de centros comerciales, 6 minutos a playa Xcalacoco, 15 minutos del centro y 45 minutos del Aeropuerto de Cancún. Año de Construcción: 2023. Piso: Planta Baja. Construcción: 77 m2. Estacionamiento: 1 cajón escriturado. Recámaras: 2. Baños: 2. Cuota de condominio: mxn 1, 500/mes. Predial: mxn 4, 400/anual. Renta: mxn 16, 500 (mantenimiento incluido) ...",https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592653.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592665.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592657.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592660.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592651.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592656.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592663.jpg; https://img10.naventcdn.com/avisos/18/01/50/59/91/30/720x532/1621592654.jpg,Mexico,Quintana Roo,Solidaridad,20.6702132,-87.0578452,Rent
GRACE REAL ESTATE,https://www.inmuebles24.com/inmobiliarias/grace-real-estate_102958536-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-a-unos-pasos-del-mar-149472140.html,Departamento en Renta a Unos Pasos del Mar,Condo/Apartment,21000,MXN,1,1,100.0,m2,"Long-Term Rental – Grand Fifty Playa del Carmen. Modern apartment just steps from the beach! Between 5th Avenue and the sea. Location: 50th Street & 1st Avenue, only 2 blocks from Coco Beach. Quiet, safe area close to everything. Apartment details: - 1 spacious bedroom. - 1 full bathroom. - Private terrace. - Living and dining area for 4. - Fully equipped kitchen. - Air conditioning. - Fully furnished and decorated — move-in ready! Amenities: Rooftop with pool & ocean view. Equipped gym. Covered...",https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107816.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598108069.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107801.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107806.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107799.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107813.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598107812.jpg; https://img10.naventcdn.com/avisos/18/01/49/47/21/40/720x532/1598108068.jpg,Mexico,Quintana Roo,Solidaridad,20.636685086833896,-87.06201995393675,Rent
MELLADO BROKERS,https://www.inmuebles24.com/inmobiliarias/mellado-brokers_50926930-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-2bd-en-venta-en-paseos-de-xcacel-playa-150359061.html,Departamento 2bd en Venta en Paseos de Xcacel Playa del Carmen,Condo/Apartment,1100000,MXN,2,1,48.0,m2,"Departamento listo para habitar en Paseos Xcacel, disponible bajo las modalidades de venta y renta. La propiedad se ubica en el primer nivel con disposición interior y cuenta con un excelente estado de conservación tras 7 años de antigüedad. El espacio interior, de 52m2, consta de sala comedor, cocina integral equipada con línea blanca, área de lavado, patio, 1 baño completo y 2 habitaciones con clóset. El departamento se entrega completamente amueblado y equipado con aire acondicionado. En las ...",https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533795.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533794.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533800.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533801.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533787.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533806.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533799.jpg; https://img10.naventcdn.com/avisos/18/01/50/35/90/61/720x532/1616533791.jpg,Mexico,Quintana Roo,Solidaridad,20.662071589283293,-87.1110936314911,Rent
Assetor Gestión Inmobiliaria,https://www.inmuebles24.com/inmobiliarias/assetor-gestion-inmobiliaria_103108833-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-amueblado-fracc.-bilbao-150541685.html,Departamento Amueblado Fracc. Bilbao,Condo/Apartment,12500,MXN,2,1,50.0,m2,"Hermoso Departamento, para estrenar todo! Playa del Carmen, a 5 min. De centros comerciales ( plaza las América) cines, restaurantes, 5 minutos de Public Market, 3 minutes de estación Tren Maya. Excelente equipamiento, completamente nuevo. ️ De 2 habitaciones (cama queen y 2 individuales) 1 baño, cocina comedor y estancia. Amenidades: piscina, zona de asador, juegos infantiles. Excelente ubicación en Real Bilbao. Seguridad las 24 hrs. $12, 500 pesos. 9<span class='descripcionDatosAnunciante'><bu...",https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447021.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447019.jpg; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447018.jpg; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447023.jpg; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447024.jpg; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447022.jpg; https://img10.naventcdn.com/avisos/18/01/50/54/16/85/720x532/1620447020.jpg,Mexico,Quintana Roo,Solidaridad,20.6701913,-87.09588869999999,Rent
INMOBILIARIA TERRA SUCUM,https://www.inmuebles24.com/inmobiliarias/inmobiliaria-terra-sucum_706731-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-loft-estudio-en-playa-del-carmen-149255035.html,Renta Loft/estudio en Playa del Carmen,Condo/Apartment,17500,MXN,1,1,45.0,m2,"Ubicación privilegiada a pasos de la Quinta Avenida. - Si estás buscando vivir o trabajar temporalmente en Playa del Carmen, este loft ofrece la combinación perfecta entre comodidad, ubicación y estilo de vida. - Se renta estudio totalmente amueblado y equipado en el edificio One Paralia, ubicado en Avenida Constituyentes entre 1ª y 5ª Avenida, en pleno corazón de Playa del Carmen. - El departamento se encuentra en planta baja, completamente equipado y listo para ocuparse bajo esquemas de renta ...",https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1594494423.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1594494424.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1594494422.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1594494421.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1594494420.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1593620311.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1593620309.jpg; https://img10.naventcdn.com/avisos/18/01/49/25/50/35/720x532/1593620312.jpg,Mexico,Quintana Roo,Solidaridad,20.629892664736253,-87.06978769776151,Rent
Luz Properties,https://www.inmuebles24.com/inmobiliarias/luz-properties_103107189-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-playa-del-carmen-150719894.html,Departamento en Playa del Carmen,Condo/Apartment,75000,MXN,2,2,,m2,"Descubre este encantador departamento ubicado en Playa del Carmen, Quintana Roo, Flamingos Con 15 años de antigüedad, esta propiedad ofrece 2 recámaras, una de ellas con clóset, y 2 baños completos. El departamento está completamente amueblado y cuenta con una cocina equipada y un jardín privado. Disfruta de servicios esenciales como agua de grifo, internet, electricidad y cable. Además, la propiedad es apta para mascotas y cuenta con una alberca y un área social con asador, ideal para reuniones...",https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051505.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051512.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051506.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051519.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051511.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051543.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051539.jpg; https://img10.naventcdn.com/avisos/18/01/50/71/98/94/720x532/1624051507.jpg,Mexico,Quintana Roo,Solidaridad,20.6532285,-87.0995084,Rent
housebuy.mx,https://www.inmuebles24.com/inmobiliarias/housebuy.mx_102957938-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-playa-del-carmen-quintana-150293237.html,"Departamento en Renta en Playa del Carmen, Quintana Roo",Condo/Apartment,10500,MXN,1,1,45.0,m2,"(English below) pdc195. Ubicación: Av. 30 entre Calle 22 y Calle 24, Col. Gonzálo Guerrero, Playa Del Carmen. Referencias: A unas cuadras de la 5ta Avenida y de la playa. Recámaras: 1. Baños: 1. Disponibilidad: Inmediata. Renta Mensual: mxn 10, 500* Departamento en primer nivel, ubicado en Av. 30 casi con Constituyentes en una de las zonas con mayor conectividad, cerca de playa, Quinta Avenida, supermercados y restaurantes. Completamente amueblado, amplio y céntrico, todo a pocos pasos. Ubicado ...",https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067461.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067468.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067463.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067466.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067458.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067462.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067459.jpg; https://img10.naventcdn.com/avisos/18/01/50/29/32/37/720x532/1615067464.jpg,Mexico,Quintana Roo,Solidaridad,20.6339026,-87.0737089,Rent
Inmobicun Cancun,https://www.inmuebles24.com/inmobiliarias/inmobicun-cancun_102898563-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-loft-doble-altura-en-renta-playa-del-carmen-a-6-150207203.html,Loft Doble Altura en Renta | Playa del Carmen | a 6 Min Caminando de La Playa,Unknown,10500,MXN,1,1,45.0,m2,"Vive en una de las zonas con mayor crecimiento y conectividad de Playa del Carmen. Este moderno loft de doble altura ofrece amplitud, excelente iluminación natural y un diseño funcional ideal para quienes buscan comodidad cerca del mar. Ubicado sobre Calle 98 Norte, entre 5ta y 10 Avenida, a solo 10 minutos caminando de la playa y muy cerca de restaurantes, supermercados, transporte y todos los servicios necesarios para el día a día. Renta mensual: $10, 500 mxn. (No incluye muebles ni servicios)...",https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346189.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346191.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346187.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346188.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346186.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346184.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346190.jpg; https://img10.naventcdn.com/avisos/18/01/50/20/72/03/720x532/1613346183.jpg,Mexico,Quintana Roo,Solidaridad,20.64844869122038,-87.0561654571167,Rent
Elena Avendaño Realestate matrícula 15719FIOGOAFS008000320,https://www.inmuebles24.com/inmobiliarias/elena-avendano-realestate-matricula-15719fiogoafs008000320_102635894-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-residencial-santa-fe-playa-del-150047909.html,"Departamento en Renta Residencial Santa Fe Playa del Carmen, Quintana Roo",Condo/Apartment,12500,MXN,2,1,70.0,m2,"Departamento en renta ubicado Playa del carmen, Quintana Roo. Ubicado en Colonia Santa Fe, cerca de paraderos, avenidas principales. Listo para habitar. 2 recamaras, 1 baño completo. amueblado, sala, cocina equipada, barra como comedor, aires acondicionados, internet, area de lavado. Renta: $12, 500 mxn. incluye internet y mtto del edificio",https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158779.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158778.jpg; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158777.jpg; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158775.jpg; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158773.jpg; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158776.jpg; https://img10.naventcdn.com/avisos/18/01/50/04/79/09/720x532/1610158774.jpg,Mexico,Quintana Roo,Solidaridad,,,Rent
DRábago Inmobiliaria,https://www.inmuebles24.com/inmobiliarias/drabago-inmobiliaria_702040-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-amueblado-en-renta-en-corasol-lorena-150820067.html,Departamento Amueblado en Renta en Corasol Lorena Ochoa con Club de Playa,Condo/Apartment,50000,MXN,3,3,170.0,m2,"Vive en la zona exclusiva de Playa del CarmenSe ofrece en renta un departamento en amueblado y equipado en planta baja en la exclusiva zona de Lorena Ochoa, Corasol, en Playa del Carmen, cerca del Hotel Secrets Moxche y el club de Golf “Gran Coyote”La propiedad cuenta con cuatro recámaras, tres baños, área de lavado, cocina equipada, terraza con alberca privada, albercas comunitarias, área de juegos infantiles, canchas y acceso al beach club. Además, se dispone de traslados en carrito de golf de...",https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127854.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127858.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127614.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127596.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127584.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127871.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127800.jpg; https://img10.naventcdn.com/avisos/18/01/50/82/00/67/720x532/1626127863.jpg,Mexico,Quintana Roo,Solidaridad,20.6613470669,-87.0470731897,Rent
Elena Avendaño Realestate matrícula 15719FIOGOAFS008000320,https://www.inmuebles24.com/inmobiliarias/elena-avendano-realestate-matricula-15719fiogoafs008000320_102635894-inmuebles.html,Inmuebles24 (via parse.bot API),https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-jardines-de-mayakoba-playa-149535024.html,Departamento en Renta en Jardines de Mayakoba Playa del Carmen,Condo/Apartment,10000,MXN,3,1,60.0,m2,"Departamento en renta. kirka ii, modelo Lantana. - 3 recámaras, 2 con aire acondicionado. - Sala/comedor con aire acondicionado. - Closets amplios en dos recámaras. - Primer piso. - Patio trasero. - 1 baño. - sin muebles. - Cocina integral con estufa y refrigerador. - Área de lavado con boiler y fregadero. - Persianas Black out. - 1 cajón de estacionamiento. - Área recreativa con palapa y alberca. - Ciclovía. - Más de 10, 000 m2 de áreas verdes. - 2 filtros de seguridad. -Renta $ 10, 000 mensual...",https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470453.jpg?isFirstImage=true; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470458.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470456.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470452.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470454.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470449.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470448.jpg; https://img10.naventcdn.com/avisos/18/01/49/53/50/24/720x532/1599470457.jpg,Mexico,Quintana Roo,Solidaridad,20.68993629160133,-87.05308804763794,Rent
